timestamp,temperature,occupancy,hvac_load,solar_output,tariff,load
2025-03-28 15:00:00,26.85,78,199.23,84.85,18,513.9
2025-03-28 16:00:00,28.36,79,218.78,60.0,18,504.09
2025-03-28 17:00:00,28.41,69,204.38,31.06,8,516.52
2025-03-28 18:00:00,25.81,90,204.71,0.0,8,559.95
2025-03-28 19:00:00,23.83,58,133.01,0.0,8,366.35
2025-03-28 20:00:00,27.93,44,161.12,0.0,8,394.68
2025-03-28 21:00:00,28.76,59,193.65,0.0,8,439.51
2025-03-28 22:00:00,26.24,54,155.9,0.0,8,404.81
2025-03-28 23:00:00,26.53,17,103.82,0.0,8,292.5
2025-03-29 00:00:00,28.95,13,126.86,0.0,8,286.48
2025-03-29 01:00:00,31.96,17,169.02,0.0,8,361.91
2025-03-29 02:00:00,31.87,6,151.38,0.0,8,331.8
2025-03-29 03:00:00,33.89,6,175.65,0.0,8,354.43
2025-03-29 04:00:00,34.9,9,192.3,0.0,8,340.26
2025-03-29 05:00:00,34.43,8,185.11,0.0,8,360.78
2025-03-29 06:00:00,36.69,15,222.73,0.0,8,401.93
2025-03-29 07:00:00,35.4,15,207.27,31.06,8,405.71
2025-03-29 08:00:00,36.38,22,229.55,60.0,8,422.19
2025-03-29 09:00:00,34.95,21,210.88,84.85,8,412.74
2025-03-29 10:00:00,30.98,23,166.2,103.92,8,355.88
2025-03-29 11:00:00,32.48,7,160.29,115.91,8,338.99
2025-03-29 12:00:00,31.69,23,174.81,120.0,18,361.61
2025-03-29 13:00:00,30.55,16,150.61,115.91,18,329.01
2025-03-29 14:00:00,27.11,15,107.87,103.92,18,273.56
2025-03-29 15:00:00,28.29,16,123.53,84.85,18,322.85
2025-03-29 16:00:00,24.31,16,75.67,60.0,18,284.19
2025-03-29 17:00:00,25.57,24,102.8,31.06,8,303.75
2025-03-29 18:00:00,28.66,17,129.41,0.0,8,330.51
2025-03-29 19:00:00,24.08,38,105.97,0.0,8,355.18
2025-03-29 20:00:00,27.79,35,146.03,0.0,8,387.02
2025-03-29 21:00:00,27.37,55,170.92,0.0,8,463.34
2025-03-29 22:00:00,25.19,50,137.3,0.0,8,383.26
2025-03-29 23:00:00,31.43,17,162.63,0.0,8,337.23
2025-03-30 00:00:00,31.1,20,163.21,0.0,8,356.95
2025-03-30 01:00:00,32.08,21,176.5,0.0,8,359.69
2025-03-30 02:00:00,32.16,15,168.41,0.0,8,359.73
2025-03-30 03:00:00,33.92,16,191.05,0.0,8,372.75
2025-03-30 04:00:00,35.44,21,216.79,0.0,8,421.16
2025-03-30 05:00:00,35.61,23,221.87,0.0,8,418.42
2025-03-30 06:00:00,38.27,5,226.75,0.0,8,376.08
2025-03-30 07:00:00,35.08,19,209.49,31.06,8,414.14
2025-03-30 08:00:00,35.64,10,202.64,60.0,8,353.5
2025-03-30 09:00:00,35.67,16,212.0,84.85,8,399.99
2025-03-30 10:00:00,35.53,24,222.39,103.92,8,414.29
2025-03-30 11:00:00,32.2,12,164.43,115.91,8,317.7
2025-03-30 12:00:00,28.63,9,117.07,120.0,18,267.92
2025-03-30 13:00:00,27.79,20,123.47,115.91,18,275.5
2025-03-30 14:00:00,29.65,19,144.28,103.92,18,326.78
2025-03-30 15:00:00,29.12,18,136.41,84.85,18,306.86
2025-03-30 16:00:00,26.01,22,105.15,60.0,18,312.33
2025-03-30 17:00:00,25.45,19,93.93,31.06,8,292.01
2025-03-30 18:00:00,26.75,15,103.45,0.0,8,265.71
2025-03-30 19:00:00,26.59,54,160.05,0.0,8,427.45
2025-03-30 20:00:00,23.96,44,113.47,0.0,8,334.06
2025-03-30 21:00:00,26.12,55,155.97,0.0,8,404.25
2025-03-30 22:00:00,28.71,52,182.48,0.0,8,419.41
2025-03-30 23:00:00,31.04,13,152.03,0.0,8,328.22
2025-03-31 00:00:00,30.31,8,135.67,0.0,8,306.81
2025-03-31 01:00:00,32.65,17,177.26,0.0,8,380.77
2025-03-31 02:00:00,33.43,8,173.11,0.0,8,334.28
2025-03-31 03:00:00,32.61,13,170.85,0.0,8,341.54
2025-03-31 04:00:00,35.96,13,211.04,0.0,8,362.62
2025-03-31 05:00:00,37.15,22,238.8,0.0,8,430.71
2025-03-31 06:00:00,35.04,15,202.96,0.0,8,392.61
2025-03-31 07:00:00,34.03,7,178.87,31.06,8,348.97
2025-03-31 08:00:00,34.9,67,279.24,60.0,8,541.48
2025-03-31 09:00:00,33.4,78,277.85,84.85,8,597.07
2025-03-31 10:00:00,30.4,75,237.31,103.92,8,490.51
2025-03-31 11:00:00,31.02,60,222.21,115.91,8,503.42
2025-03-31 12:00:00,29.22,74,221.62,120.0,18,484.9
2025-03-31 13:00:00,32.39,73,258.22,115.91,18,557.68
2025-03-31 14:00:00,26.99,74,194.83,103.92,18,524.29
2025-03-31 15:00:00,27.12,86,214.45,84.85,18,528.45
2025-03-31 16:00:00,26.39,67,177.2,60.0,18,473.28
2025-03-31 17:00:00,28.79,88,237.53,31.06,8,547.27
2025-03-31 18:00:00,26.11,91,209.77,0.0,8,522.65
2025-03-31 19:00:00,26.12,36,127.47,0.0,8,364.83
2025-03-31 20:00:00,28.08,44,162.98,0.0,8,390.12
2025-03-31 21:00:00,24.35,48,124.26,0.0,8,364.79
2025-03-31 22:00:00,25.88,38,127.56,0.0,8,367.78
2025-03-31 23:00:00,29.36,5,119.76,0.0,8,282.79
2025-04-01 00:00:00,31.49,9,151.38,0.0,8,306.12
2025-04-01 01:00:00,33.91,12,184.9,0.0,8,354.75
2025-04-01 02:00:00,34.28,13,190.85,0.0,8,337.25
2025-04-01 03:00:00,36.26,11,211.68,0.0,8,378.8
2025-04-01 04:00:00,35.0,7,190.51,0.0,8,364.85
2025-04-01 05:00:00,34.92,24,215.08,0.0,8,407.4
2025-04-01 06:00:00,35.99,19,220.42,0.0,8,423.74
2025-04-01 07:00:00,37.11,17,230.76,31.06,8,408.55
2025-04-01 08:00:00,36.47,83,322.16,60.0,8,622.44
2025-04-01 09:00:00,34.36,92,310.29,84.85,8,646.66
2025-04-01 10:00:00,34.25,77,286.47,103.92,8,585.58
2025-04-01 11:00:00,32.81,65,251.26,115.91,8,504.57
2025-04-01 12:00:00,34.38,81,294.0,120.0,18,608.45
2025-04-01 13:00:00,31.62,68,241.49,115.91,18,533.46
2025-04-01 14:00:00,30.51,80,246.09,103.92,18,573.77
2025-04-01 15:00:00,27.35,91,224.74,84.85,18,569.72
2025-04-01 16:00:00,29.85,91,254.71,60.0,18,608.15
2025-04-01 17:00:00,26.73,92,218.71,31.06,8,530.78
2025-04-01 18:00:00,28.57,87,233.34,0.0,8,537.79
2025-04-01 19:00:00,28.35,40,160.2,0.0,8,381.81
2025-04-01 20:00:00,29.39,38,169.68,0.0,8,382.16
2025-04-01 21:00:00,30.86,55,212.86,0.0,8,481.3
2025-04-01 22:00:00,29.5,48,185.98,0.0,8,448.84
2025-04-01 23:00:00,30.44,10,140.3,0.0,8,311.55
2025-04-02 00:00:00,30.78,17,154.8,0.0,8,352.81
2025-04-02 01:00:00,32.52,23,184.78,0.0,8,396.71
2025-04-02 02:00:00,33.61,8,175.34,0.0,8,372.22
2025-04-02 03:00:00,33.15,16,181.86,0.0,8,363.99
2025-04-02 04:00:00,35.72,8,200.69,0.0,8,354.73
2025-04-02 05:00:00,34.23,21,202.31,0.0,8,414.32
2025-04-02 06:00:00,37.5,22,242.99,0.0,8,434.04
2025-04-02 07:00:00,34.85,11,194.71,31.06,8,367.02
2025-04-02 08:00:00,35.84,96,334.08,60.0,8,684.08
2025-04-02 09:00:00,35.31,85,311.25,84.85,8,638.88
2025-04-02 10:00:00,34.13,64,265.59,103.92,8,550.97
2025-04-02 11:00:00,32.45,90,284.37,115.91,8,591.96
2025-04-02 12:00:00,32.95,93,294.92,120.0,18,629.21
2025-04-02 13:00:00,29.9,99,267.33,115.91,18,603.97
2025-04-02 14:00:00,30.09,86,250.07,103.92,18,579.49
2025-04-02 15:00:00,31.03,66,231.37,84.85,18,521.23
2025-04-02 16:00:00,26.85,85,209.76,60.0,18,524.11
2025-04-02 17:00:00,27.01,75,196.66,31.06,8,505.85
2025-04-02 18:00:00,27.91,87,225.41,0.0,8,544.36
2025-04-02 19:00:00,30.7,52,206.38,0.0,8,452.1
2025-04-02 20:00:00,28.42,31,147.57,0.0,8,349.62
2025-04-02 21:00:00,28.59,56,187.14,0.0,8,433.6
2025-04-02 22:00:00,33.64,30,208.73,0.0,8,395.42
2025-04-02 23:00:00,31.25,5,142.48,0.0,8,307.28
2025-04-03 00:00:00,30.0,21,151.56,0.0,8,367.95
2025-04-03 01:00:00,32.64,15,174.22,0.0,8,380.05
2025-04-03 02:00:00,36.0,10,206.95,0.0,8,368.73
2025-04-03 03:00:00,35.06,19,209.16,0.0,8,361.09
2025-04-03 04:00:00,35.12,17,206.91,0.0,8,419.25
2025-04-03 05:00:00,37.7,10,227.38,0.0,8,418.56
2025-04-03 06:00:00,37.11,13,224.84,0.0,8,416.37
2025-04-03 07:00:00,41.46,12,275.57,31.06,8,453.78
2025-04-03 08:00:00,36.44,71,303.83,60.0,8,605.17
2025-04-03 09:00:00,34.96,84,305.52,84.85,8,626.55
2025-04-03 10:00:00,34.77,62,270.3,103.92,8,535.91
2025-04-03 11:00:00,33.23,88,290.71,115.91,8,598.22
2025-04-03 12:00:00,29.85,76,232.25,120.0,18,547.77
2025-04-03 13:00:00,29.91,62,211.88,115.91,18,489.05
2025-04-03 14:00:00,29.24,76,224.92,103.92,18,554.38
2025-04-03 15:00:00,25.61,79,185.78,84.85,18,497.65
2025-04-03 16:00:00,27.83,60,183.97,60.0,18,449.19
2025-04-03 17:00:00,28.38,71,207.05,31.06,8,493.15
2025-04-03 18:00:00,24.66,74,166.95,0.0,8,507.46
2025-04-03 19:00:00,28.22,56,182.6,0.0,8,432.06
2025-04-03 20:00:00,27.92,38,152.04,0.0,8,364.85
2025-04-03 21:00:00,28.51,51,178.6,0.0,8,413.23
2025-04-03 22:00:00,29.34,42,175.07,0.0,8,438.21
2025-04-03 23:00:00,33.0,20,186.0,0.0,8,391.63
2025-04-04 00:00:00,31.74,21,172.41,0.0,8,371.06
2025-04-04 01:00:00,31.85,5,149.73,0.0,8,317.69
2025-04-04 02:00:00,32.79,6,162.49,0.0,8,348.56
2025-04-04 03:00:00,32.08,13,164.45,0.0,8,335.04
2025-04-04 04:00:00,34.39,20,202.72,0.0,8,397.65
2025-04-04 05:00:00,37.12,12,223.39,0.0,8,426.36
2025-04-04 06:00:00,37.33,21,239.44,0.0,8,418.81
2025-04-04 07:00:00,36.91,24,238.91,31.06,8,424.6
2025-04-04 08:00:00,37.56,78,327.76,60.0,8,617.02
2025-04-04 09:00:00,33.66,77,279.43,84.85,8,579.45
2025-04-04 10:00:00,34.91,70,283.88,103.92,8,591.29
2025-04-04 11:00:00,34.14,70,274.7,115.91,8,560.04
2025-04-04 12:00:00,31.1,90,268.26,120.0,18,573.14
2025-04-04 13:00:00,28.06,75,209.21,115.91,18,513.58
2025-04-04 14:00:00,27.85,76,208.14,103.92,18,522.45
2025-04-04 15:00:00,29.47,64,209.68,84.85,18,514.24
2025-04-04 16:00:00,28.28,62,192.34,60.0,18,505.67
2025-04-04 17:00:00,24.99,71,166.33,31.06,8,486.31
2025-04-04 18:00:00,24.11,77,164.76,0.0,8,471.16
2025-04-04 19:00:00,26.55,46,147.57,0.0,8,400.84
2025-04-04 20:00:00,28.03,37,151.91,0.0,8,368.86
2025-04-04 21:00:00,26.47,57,163.16,0.0,8,423.57
2025-04-04 22:00:00,28.15,33,147.28,0.0,8,326.35
2025-04-04 23:00:00,33.29,14,180.47,0.0,8,361.47
2025-04-05 00:00:00,33.87,22,199.38,0.0,8,411.8
2025-04-05 01:00:00,32.4,16,172.74,0.0,8,346.68
2025-04-05 02:00:00,34.61,23,209.81,0.0,8,424.16
2025-04-05 03:00:00,34.41,8,184.93,0.0,8,337.02
2025-04-05 04:00:00,38.72,5,232.18,0.0,8,387.53
2025-04-05 05:00:00,38.74,13,244.33,0.0,8,405.63
2025-04-05 06:00:00,38.18,15,240.61,0.0,8,401.59
2025-04-05 07:00:00,37.01,7,214.63,31.06,8,377.22
2025-04-05 08:00:00,36.28,19,223.89,60.0,8,442.46
2025-04-05 09:00:00,35.42,18,212.05,84.85,8,401.0
2025-04-05 10:00:00,31.1,18,160.21,103.92,8,340.95
2025-04-05 11:00:00,33.49,10,176.86,115.91,8,360.45
2025-04-05 12:00:00,32.68,10,167.12,120.0,18,352.22
2025-04-05 13:00:00,29.09,9,122.57,115.91,18,305.93
2025-04-05 14:00:00,25.75,17,94.54,103.92,18,283.23
2025-04-05 15:00:00,28.14,22,130.62,84.85,18,324.92
2025-04-05 16:00:00,27.71,23,127.02,60.0,18,322.23
2025-04-05 17:00:00,23.32,5,47.39,31.06,8,205.93
2025-04-05 18:00:00,27.26,7,97.66,0.0,8,264.83
2025-04-05 19:00:00,27.81,52,171.77,0.0,8,437.71
2025-04-05 20:00:00,29.3,53,191.13,0.0,8,450.28
2025-04-05 21:00:00,28.6,46,172.15,0.0,8,451.76
2025-04-05 22:00:00,30.47,49,199.13,0.0,8,430.64
2025-04-05 23:00:00,31.43,9,150.68,0.0,8,318.78
2025-04-06 00:00:00,31.04,5,139.93,0.0,8,310.19
2025-04-06 01:00:00,30.67,5,135.49,0.0,8,282.58
2025-04-06 02:00:00,34.88,24,214.57,0.0,8,399.11
2025-04-06 03:00:00,37.96,13,235.05,0.0,8,415.87
2025-04-06 04:00:00,36.09,13,212.62,0.0,8,380.58
2025-04-06 05:00:00,37.32,22,240.8,0.0,8,436.48
2025-04-06 06:00:00,38.84,5,233.59,0.0,8,369.88
2025-04-06 07:00:00,37.93,6,224.12,31.06,8,378.95
2025-04-06 08:00:00,35.81,23,224.16,60.0,8,417.12
2025-04-06 09:00:00,35.17,5,189.56,84.85,8,353.04
2025-04-06 10:00:00,35.24,11,199.37,103.92,8,383.88
2025-04-06 11:00:00,34.03,9,181.9,115.91,8,343.02
2025-04-06 12:00:00,30.15,6,130.74,120.0,18,286.34
2025-04-06 13:00:00,30.05,13,140.14,115.91,18,337.74
2025-04-06 14:00:00,28.43,24,137.1,103.92,18,347.25
2025-04-06 15:00:00,28.85,8,118.2,84.85,18,285.96
2025-04-06 16:00:00,27.82,9,107.34,60.0,18,292.69
2025-04-06 17:00:00,25.16,17,87.42,31.06,8,268.17
2025-04-06 18:00:00,27.61,18,118.36,0.0,8,282.13
2025-04-06 19:00:00,26.02,30,117.19,0.0,8,332.08
2025-04-06 20:00:00,26.47,40,137.59,0.0,8,344.34
2025-04-06 21:00:00,29.49,43,178.42,0.0,8,382.11
2025-04-06 22:00:00,27.95,59,183.87,0.0,8,467.76
2025-04-06 23:00:00,34.16,5,177.46,0.0,8,334.31
2025-04-07 00:00:00,30.5,13,145.53,0.0,8,345.88
2025-04-07 01:00:00,35.08,16,204.96,0.0,8,402.24
2025-04-07 02:00:00,33.25,22,192.05,0.0,8,412.48
2025-04-07 03:00:00,36.12,16,217.44,0.0,8,416.97
2025-04-07 04:00:00,36.98,20,233.79,0.0,8,417.88
2025-04-07 05:00:00,38.24,22,251.85,0.0,8,427.51
2025-04-07 06:00:00,35.99,19,220.37,0.0,8,423.82
2025-04-07 07:00:00,38.56,20,252.7,31.06,8,424.44
2025-04-07 08:00:00,36.96,66,302.53,60.0,8,589.02
2025-04-07 09:00:00,33.16,84,283.95,84.85,8,613.87
2025-04-07 10:00:00,34.35,75,284.74,103.92,8,603.19
2025-04-07 11:00:00,30.43,76,239.19,115.91,8,532.97
2025-04-07 12:00:00,32.86,71,260.82,120.0,18,537.68
2025-04-07 13:00:00,31.42,81,258.59,115.91,18,557.67
2025-04-07 14:00:00,30.69,77,243.73,103.92,18,552.32
2025-04-07 15:00:00,28.84,95,248.56,84.85,18,594.55
2025-04-07 16:00:00,27.72,62,185.66,60.0,18,450.99
2025-04-07 17:00:00,27.41,69,192.47,31.06,8,464.61
2025-04-07 18:00:00,24.05,93,188.12,0.0,8,515.31
2025-04-07 19:00:00,25.39,51,141.15,0.0,8,384.2
2025-04-07 20:00:00,27.9,33,144.26,0.0,8,389.71
2025-04-07 21:00:00,31.43,53,216.72,0.0,8,470.08
2025-04-07 22:00:00,31.46,30,182.52,0.0,8,396.87
2025-04-07 23:00:00,31.95,17,168.87,0.0,8,367.41
2025-04-08 00:00:00,30.87,11,146.91,0.0,8,326.2
2025-04-08 01:00:00,34.41,9,186.41,0.0,8,361.79
2025-04-08 02:00:00,31.14,23,168.16,0.0,8,364.25
2025-04-08 03:00:00,37.6,20,241.22,0.0,8,446.52
2025-04-08 04:00:00,38.52,17,247.72,0.0,8,424.71
2025-04-08 05:00:00,36.84,14,223.11,0.0,8,406.07
2025-04-08 06:00:00,37.07,7,215.39,0.0,8,390.22
2025-04-08 07:00:00,39.29,11,247.99,31.06,8,425.7
2025-04-08 08:00:00,35.17,97,327.57,60.0,8,663.6
2025-04-08 09:00:00,36.34,87,326.53,84.85,8,675.75
2025-04-08 10:00:00,33.99,95,310.36,103.92,8,658.37
2025-04-08 11:00:00,31.78,85,268.8,115.91,8,592.16
2025-04-08 12:00:00,31.57,72,246.84,120.0,18,548.1
2025-04-08 13:00:00,28.7,63,198.91,115.91,18,494.96
2025-04-08 14:00:00,28.6,63,197.72,103.92,18,490.35
2025-04-08 15:00:00,27.93,68,197.21,84.85,18,482.98
2025-04-08 16:00:00,27.53,69,193.83,60.0,18,476.83
2025-04-08 17:00:00,27.57,78,207.8,31.06,8,513.2
2025-04-08 18:00:00,28.12,97,242.93,0.0,8,588.68
2025-04-08 19:00:00,26.93,52,161.12,0.0,8,402.05
2025-04-08 20:00:00,29.74,51,193.35,0.0,8,442.83
2025-04-08 21:00:00,29.52,56,198.29,0.0,8,463.71
2025-04-08 22:00:00,30.35,53,203.72,0.0,8,483.92
2025-04-08 23:00:00,29.01,23,142.57,0.0,8,343.82
2025-04-09 00:00:00,35.51,24,222.08,0.0,8,407.17
2025-04-09 01:00:00,31.99,5,151.39,0.0,8,327.35
2025-04-09 02:00:00,34.27,8,183.21,0.0,8,333.32
2025-04-09 03:00:00,35.23,5,190.2,0.0,8,334.74
2025-04-09 04:00:00,39.15,22,262.78,0.0,8,467.58
2025-04-09 05:00:00,36.66,19,228.4,0.0,8,418.61
2025-04-09 06:00:00,37.22,15,229.11,0.0,8,397.31
2025-04-09 07:00:00,38.26,21,250.56,31.06,8,461.63
2025-04-09 08:00:00,38.54,72,330.47,60.0,8,626.6
2025-04-09 09:00:00,35.58,88,319.01,84.85,8,672.26
2025-04-09 10:00:00,33.85,64,262.17,103.92,8,551.76
2025-04-09 11:00:00,34.93,94,320.15,115.91,8,649.58
2025-04-09 12:00:00,33.09,65,254.56,120.0,18,532.98
2025-04-09 13:00:00,27.5,81,211.47,115.91,18,521.28
2025-04-09 14:00:00,32.54,78,267.5,103.92,18,573.55
2025-04-09 15:00:00,29.45,94,254.39,84.85,18,594.75
2025-04-09 16:00:00,26.19,92,212.31,60.0,18,554.84
2025-04-09 17:00:00,28.26,86,228.09,31.06,8,556.81
2025-04-09 18:00:00,24.78,96,201.32,0.0,8,537.68
2025-04-09 19:00:00,29.86,36,172.31,0.0,8,413.05
2025-04-09 20:00:00,27.89,47,165.12,0.0,8,422.19
2025-04-09 21:00:00,26.49,39,136.41,0.0,8,337.82
2025-04-09 22:00:00,31.2,41,195.94,0.0,8,430.66
2025-04-09 23:00:00,30.46,8,137.56,0.0,8,310.13
2025-04-10 00:00:00,29.99,10,134.82,0.0,8,298.89
2025-04-10 01:00:00,36.41,7,207.44,0.0,8,376.88
2025-04-10 02:00:00,36.89,21,234.15,0.0,8,439.3
2025-04-10 03:00:00,31.84,7,152.59,0.0,8,304.57
2025-04-10 04:00:00,35.24,6,191.87,0.0,8,352.35
2025-04-10 05:00:00,38.17,23,252.58,0.0,8,455.65
2025-04-10 06:00:00,35.08,12,199.0,0.0,8,384.18
2025-04-10 07:00:00,35.15,14,202.77,31.06,8,381.34
2025-04-10 08:00:00,34.18,90,305.21,60.0,8,628.06
2025-04-10 09:00:00,33.32,91,296.37,84.85,8,643.71
2025-04-10 10:00:00,34.08,63,263.4,103.92,8,520.15
2025-04-10 11:00:00,36.73,81,322.28,115.91,8,662.3
2025-04-10 12:00:00,31.4,97,282.31,120.0,18,628.25
2025-04-10 13:00:00,30.13,83,246.03,115.91,18,565.54
2025-04-10 14:00:00,28.74,77,220.43,103.92,18,532.84
2025-04-10 15:00:00,27.12,86,214.49,84.85,18,511.87
2025-04-10 16:00:00,27.27,94,228.26,60.0,18,586.81
2025-04-10 17:00:00,27.87,68,196.45,31.06,8,494.3
2025-04-10 18:00:00,24.77,94,198.29,0.0,8,509.72
2025-04-10 19:00:00,25.03,52,138.38,0.0,8,398.28
2025-04-10 20:00:00,27.47,30,134.65,0.0,8,368.83
2025-04-10 21:00:00,27.78,44,159.36,0.0,8,416.62
2025-04-10 22:00:00,30.37,40,184.44,0.0,8,430.15
2025-04-10 23:00:00,29.76,5,124.61,0.0,8,285.39
2025-04-11 00:00:00,34.05,17,194.11,0.0,8,386.42
2025-04-11 01:00:00,32.97,5,163.13,0.0,8,309.04
2025-04-11 02:00:00,35.16,24,217.87,0.0,8,414.99
2025-04-11 03:00:00,33.82,7,176.33,0.0,8,323.34
2025-04-11 04:00:00,35.42,18,212.07,0.0,8,405.54
2025-04-11 05:00:00,35.47,19,214.14,0.0,8,419.78
2025-04-11 06:00:00,36.15,17,219.25,0.0,8,397.88
2025-04-11 07:00:00,34.12,20,199.49,31.06,8,405.89
2025-04-11 08:00:00,36.46,76,311.48,60.0,8,604.47
2025-04-11 09:00:00,34.03,89,301.86,84.85,8,624.89
2025-04-11 10:00:00,32.66,78,268.91,103.92,8,594.42
2025-04-11 11:00:00,33.52,97,307.75,115.91,8,642.14
2025-04-11 12:00:00,32.11,61,236.82,120.0,18,523.35
2025-04-11 13:00:00,31.9,95,285.31,115.91,18,613.7
2025-04-11 14:00:00,28.34,63,194.56,103.92,18,464.77
2025-04-11 15:00:00,29.43,96,257.17,84.85,18,601.48
2025-04-11 16:00:00,25.86,68,172.27,60.0,18,459.12
2025-04-11 17:00:00,28.39,74,211.63,31.06,8,523.15
2025-04-11 18:00:00,27.7,94,233.35,0.0,8,589.7
2025-04-11 19:00:00,25.61,49,140.82,0.0,8,399.3
2025-04-11 20:00:00,24.63,58,142.6,0.0,8,405.65
2025-04-11 21:00:00,30.61,58,214.32,0.0,8,476.89
2025-04-11 22:00:00,30.12,50,196.42,0.0,8,434.41
2025-04-11 23:00:00,29.31,13,131.25,0.0,8,290.24
2025-04-12 00:00:00,32.17,23,180.51,0.0,8,382.59
2025-04-12 01:00:00,34.62,24,211.39,0.0,8,407.94
2025-04-12 02:00:00,33.16,15,180.37,0.0,8,376.47
2025-04-12 03:00:00,32.61,20,181.37,0.0,8,386.05
2025-04-12 04:00:00,35.72,18,215.6,0.0,8,404.0
2025-04-12 05:00:00,39.94,7,249.78,0.0,8,401.99
2025-04-12 06:00:00,33.3,12,177.57,0.0,8,359.89
2025-04-12 07:00:00,40.32,14,264.8,31.06,8,434.87
2025-04-12 08:00:00,35.01,7,190.64,60.0,8,364.65
2025-04-12 09:00:00,36.96,13,223.05,84.85,8,372.88
2025-04-12 10:00:00,33.76,9,178.65,103.92,8,325.46
2025-04-12 11:00:00,30.96,18,158.48,115.91,8,365.77
2025-04-12 12:00:00,30.9,10,145.84,120.0,18,329.0
2025-04-12 13:00:00,30.91,21,162.47,115.91,18,353.8
2025-04-12 14:00:00,30.53,19,154.82,103.92,18,341.82
2025-04-12 15:00:00,28.88,9,120.02,84.85,18,281.3
2025-04-12 16:00:00,27.45,16,113.45,60.0,18,292.98
2025-04-12 17:00:00,28.96,23,142.04,31.06,8,348.02
2025-04-12 18:00:00,25.25,11,79.45,0.0,8,240.63
2025-04-12 19:00:00,25.14,59,150.18,0.0,8,429.19
2025-04-12 20:00:00,28.62,53,182.9,0.0,8,436.67
2025-04-12 21:00:00,28.44,46,170.33,0.0,8,407.19
2025-04-12 22:00:00,28.73,52,182.79,0.0,8,445.25
2025-04-12 23:00:00,27.73,6,101.8,0.0,8,241.31
2025-04-13 00:00:00,33.36,6,169.34,0.0,8,338.94
2025-04-13 01:00:00,33.66,14,184.98,0.0,8,388.95
2025-04-13 02:00:00,31.53,21,169.87,0.0,8,359.65
2025-04-13 03:00:00,36.63,13,219.02,0.0,8,407.71
2025-04-13 04:00:00,38.01,5,223.6,0.0,8,402.72
2025-04-13 05:00:00,38.5,20,251.99,0.0,8,437.97
2025-04-13 06:00:00,40.15,10,256.78,0.0,8,406.0
2025-04-13 07:00:00,36.23,7,205.26,31.06,8,357.07
2025-04-13 08:00:00,39.42,15,255.5,60.0,8,413.93
2025-04-13 09:00:00,36.43,12,215.2,84.85,8,399.7
2025-04-13 10:00:00,34.38,8,184.57,103.92,8,358.21
2025-04-13 11:00:00,34.56,18,201.69,115.91,8,399.02
2025-04-13 12:00:00,32.44,14,170.29,120.0,18,342.53
2025-04-13 13:00:00,29.25,23,145.5,115.91,18,367.42
2025-04-13 14:00:00,28.2,23,132.92,103.92,18,345.58
2025-04-13 15:00:00,28.64,22,136.68,84.85,18,311.39
2025-04-13 16:00:00,26.55,8,90.55,60.0,18,251.91
2025-04-13 17:00:00,28.28,6,108.32,31.06,8,259.73
2025-04-13 18:00:00,25.4,24,100.81,0.0,8,338.4
2025-04-13 19:00:00,26.51,33,127.67,0.0,8,346.4
2025-04-13 20:00:00,29.97,56,203.68,0.0,8,479.64
2025-04-13 21:00:00,27.49,39,148.34,0.0,8,370.88
2025-04-13 22:00:00,28.82,59,194.34,0.0,8,460.91
2025-04-13 23:00:00,31.44,19,165.82,0.0,8,350.38
2025-04-14 00:00:00,32.34,8,160.1,0.0,8,301.37
2025-04-14 01:00:00,32.47,14,170.62,0.0,8,356.26
2025-04-14 02:00:00,35.6,23,221.72,0.0,8,444.93
2025-04-14 03:00:00,35.21,13,202.04,0.0,8,362.79
2025-04-14 04:00:00,38.63,12,241.56,0.0,8,433.75
2025-04-14 05:00:00,37.93,10,230.21,0.0,8,382.21
2025-04-14 06:00:00,36.4,15,219.26,0.0,8,410.08
2025-04-14 07:00:00,35.68,11,204.67,31.06,8,369.75
2025-04-14 08:00:00,35.41,69,288.48,60.0,8,560.12
2025-04-14 09:00:00,34.48,85,301.2,84.85,8,626.65
2025-04-14 10:00:00,32.24,83,271.38,103.92,8,572.32
2025-04-14 11:00:00,35.88,75,303.09,115.91,8,614.37
2025-04-14 12:00:00,32.99,72,263.83,120.0,18,555.74
2025-04-14 13:00:00,32.82,76,267.84,115.91,18,562.52
2025-04-14 14:00:00,28.23,79,217.21,103.92,18,517.96
2025-04-14 15:00:00,28.9,79,225.26,84.85,18,540.69
2025-04-14 16:00:00,28.15,71,204.26,60.0,18,486.31
2025-04-14 17:00:00,27.63,93,231.11,31.06,8,569.56
2025-04-14 18:00:00,28.04,74,207.48,0.0,8,475.06
2025-04-14 19:00:00,28.23,44,164.7,0.0,8,440.18
2025-04-14 20:00:00,28.09,58,184.08,0.0,8,420.76
2025-04-14 21:00:00,27.19,50,161.23,0.0,8,414.09
2025-04-14 22:00:00,30.94,33,180.74,0.0,8,406.7
2025-04-14 23:00:00,32.48,6,158.8,0.0,8,301.75
2025-04-15 00:00:00,29.38,9,126.1,0.0,8,280.27
2025-04-15 01:00:00,35.39,7,195.17,0.0,8,341.68
2025-04-15 02:00:00,36.1,12,211.18,0.0,8,381.31
2025-04-15 03:00:00,35.19,12,200.31,0.0,8,371.35
2025-04-15 04:00:00,37.18,20,236.19,0.0,8,415.75
2025-04-15 05:00:00,36.78,14,222.35,0.0,8,399.04
